season,season_type,player_id,player_name,player_display_name,position,position_group,headshot_url,games,recent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
2024,REG,00-0037487,D.Thompkins,Deven Thompkins,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gt0yeyl9y8s6onw8wcdr",4,CAR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,7,0,0,0,0,-0.145589088846464,0,4,4,20,0,0,0,-8,28,2,-0.128483151842374,0,0,0.0606060606060606,-0.0121951219512195,0.0823725055432373,0,2.7,6.7
2024,REG,00-0037491,J.Russell,J.J. Russell,ILB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ogzsthxpcatfqo6hwnjo",1,TB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,1,6,6
2024,REG,00-0037509,S.McCormick,Sincere McCormick,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/esocauqmcswp4jolgnom",4,LV,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,39,183,0,0,0,10,0.447879384562839,0,6,7,29,0,0,0,3,29,2,-0.8935149537283,0,9.66666666666667,0.0679611650485437,0.003584229390681,0.104450708146292,0,21.2,27.2
2024,REG,00-0037524,T.Martin,Tay Martin,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lw5fyir7yjme4qxrrxfy",1,TEN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,2,49,1,0,0,63,5,1,5.36829500051681,0,0.777777777777778,0.0769230769230769,0.210702341137124,0.262876254180602,0,10.9,11.9
2024,REG,00-0037525,J.Mason,Jordan Mason,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ub1ub6sxuov1f1kux1v9",12,SF,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,153,789,3,3,1,37,-5.44239982114776,0,11,14,91,0,0,0,52,59,5,4.62849087317591,0,1.75,0.0590717299578059,0.0231111111111111,0.104785372714487,0,104,115
2024,REG,00-0037539,L.Krull,Lucas Krull,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v3rdtydz7dh4s5oyzejs",10,DEN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,19,23,152,0,0,0,118,67,7,4.49440733104711,0,1.28813559322034,0.073015873015873,0.0479479886225112,0.143087401559567,0,15.2,34.2
2024,REG,00-0037545,R.Shaheed,Rashid Shaheed,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mnaref4vwyau8mbsp0ri",6,NO,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,6,29,0,0,0,2,1.17259196576197,0,20,41,349,3,0,0,721,106,12,-5.93385909062968,0,0.484049930651873,0.244047619047619,0.500694444444445,0.71655753968254,1,61.8,81.8
2024,REG,00-0037557,R.Rivers,Ronnie Rivers,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xjumjdizgaw4gicg6gbb",5,LA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,22,99,0,0,0,6,2.9490529182076,0,5,6,34,0,0,0,-26,58,1,-0.510779338132124,0,-1.30769230769231,0.0895522388059701,-0.0722222222222222,0.0837728026533997,0,13.3,18.3
2024,REG,00-0037569,P.Hendershot,Peyton Hendershot,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d8plvjsvwdadr1ap93ci",4,KC,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,5,5,51,0,0,0,19,32,2,2.67603629227961,0,2.68421052631579,0.0384615384615385,0.056379821958457,0.0971581830632276,0,5.1,10.1
2024,REG,00-0037578,J.Thomas,Juanyeh Thomas,FS,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gluzbimvxdxqy27fljyf",2,DAL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,4,0,0,0,4,0,0,-2.70970632729586,0,1,0.0185185185185185,0.0119760479041916,0.0361610113107119,1,6.4,7.4
2024,REG,00-0037594,J.Chestnut,Julius Chestnut,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dmy7xkb6lv63qou6qag7",7,TEN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,22,102,0,0,0,2,-3.37659132086965,0,2,3,11,0,0,0,1,14,0,-4.59023137687473,0,11,0.032258064516129,0.00196078431372549,0.0497596457938014,0,11.3,13.3
2024,REG,00-0037609,A.Shampklin,Aaron Shampklin,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iujjn4h87hwnj9tswfey",3,PIT,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,6,17,0,0,0,1,-2.41446994639547,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,1.7,1.7
2024,REG,00-0037614,J.Metchie,John Metchie,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zf0d6hiyqnmtst0vwdpv",10,HOU,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,24,37,254,1,1,0,333,69,11,3.06795239713329,0,0.762762762762763,0.116719242902208,0.123930033494604,0.261829887799535,0,31.4,55.4
2024,REG,00-0037617,H.Haskins,Hassan Haskins,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kfqhhr4xcm2iaocbvdyp",11,LAC,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,34,89,2,1,1,13,-3.67970803024946,0,3,3,49,1,0,0,7,42,2,5.05651645833859,0,7,0.0428571428571429,0.0125,0.0730357142857143,0,29.8,32.8
2024,REG,00-0037654,T.Fisk,Tucker Fisk,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jbbh7bfsjpqzsy0jcofy",7,LAC,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,7,8,39,0,0,0,20,21,1,0.75009550343384,0,1.95,0.0357142857142857,0.0138600138600139,0.0632734382734383,0,3.9,10.9
2024,REG,00-0037664,A.Pierce,Alec Pierce,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hvtcpccoigf9cghzkxcg",16,IND,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,37,69,824,7,0,0,1500,118,32,40.3030859059619,0,0.549333333333333,0.143451143451143,0.292454669526224,0.419894983845072,0,124.4,161.4
2024,REG,00-0037666,J.Tolbert,Jalen Tolbert,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cek1m1cbly5rfmmmjpcc",17,DAL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,49,79,610,7,0,0,906,166,29,25.2190162823434,0,0.673289183222958,0.127009646302251,0.197989510489511,0.329107126796034,0,103,152
2024,REG,00-0037740,G.Wilson,Garrett Wilson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/llgosx4tokddwnyrgvbx",17,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,5,0,0,0,1,-0.123319635633379,0,101,153,1104,7,2,2,1378,442,60,21.7145724840153,1,0.801161103047896,0.259762308998302,0.347628657921292,0.632983524042357,0,150.9,251.9
2024,REG,00-0037741,J.Dotson,Jahan Dotson,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/myxhp9oqtcv1peactbhv",14,PHI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,13,0,0,0,1,0.752118825912476,0,19,33,216,0,0,0,327,72,12,-1.14436646367408,0,0.660550458715596,0.0926966292134832,0.131378063479309,0.231009588255741,0,22.9,41.9
2024,REG,00-0037742,T.Burks,Treylon Burks,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xinnrxloao8wvyps7e3m",5,TEN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,1,0,0,0,0,-0.934104999178089,0,4,8,34,0,0,0,135,5,3,0.170757247018628,0,0.251851851851852,0.0601503759398496,0.12396694214876,0.177002423413907,0,3.5,7.5
2024,REG,00-0037744,T.McBride,Trey McBride,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hfdgljgi9gfaskomdl1h",16,ARI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,2,1,0,0,1,0.60105633031344,0,111,147,1146,2,0,0,902,513,63,49.0713934193716,0,1.27050997782705,0.293413173652695,0.257861635220126,0.62062290513313,0,132.8,243.8
2024,REG,00-0037745,V.Jones,Velus Jones,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gb06eaw6prinklkdkv2d",2,CAR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,11,0,0,0,1,-0.520119043416344,0,1,1,8,0,0,0,-5,13,0,0.564905805396847,0,-1.6,0.0344827586206897,-0.0233644859813084,0.0353689977441186,0,1.9,2.9
2024,REG,00-0037746,B.Robinson,Brian Robinson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gxcfbuvmooytbn45kvxf",14,WAS,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,187,799,8,2,2,47,-12.0810657485278,0,20,25,159,0,0,0,-23,179,4,-2.82595679425869,0,-6.91304347826087,0.0679347826086957,-0.00889060688055663,0.0956787490966538,0,139.8,159.8
2024,REG,00-0037801,K.Turpin,Kavontae Turpin,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lwkox2bvc6k3hqmidf4q",15,DAL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,16,92,0,1,0,6,3.18908834329341,0,31,52,420,2,1,1,439,260,18,9.19865874760476,0,0.956719817767654,0.091710758377425,0.103635505193579,0.210110991201643,2,73.2,104.2
2024,REG,00-0037805,J.Ruckert,Jeremy Ruckert,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/w6bf97vbqitoyo5o7xaa",13,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,18,28,105,0,0,0,96,84,6,-1.56919756097557,0,1.09375,0.0637813211845103,0.0345199568500539,0.119835951571803,0,10.5,28.5
2024,REG,00-0037809,C.Okonkwo,Chigoziem Okonkwo,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ut2gqeq2lowknrro0wlu",16,TEN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,17,0,0,0,1,1.08236089721322,0,52,70,479,2,2,1,415,249,20,-8.388308787033,1,1.15421686746988,0.145530145530146,0.112071293545774,0.29674512377726,0,61.6,113.6
2024,REG,00-0037816,R.Doubs,Romeo Doubs,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dyulbddqbqshoqdxgo63",13,GB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,46,72,601,4,0,0,886,135,33,28.6805812525981,1,0.678329571106095,0.196185286103542,0.266787112315568,0.481028907776211,0,86.1,132.1
2024,REG,00-0037827,T.Davis-Price,Tyrion Davis-Price,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/np2ljgazwwq6sh9015qs",1,PHI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,7,0,0,0,0,-1.85095043038018,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.7,0.7
2024,REG,00-0037834,B.Purdy,Brock Purdy,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/myvg8siij2bn9ecx7btm",15,SF,300,455,3864,20,12,31,156,5,3,3904,1644,178,78.7296737079858,0,0.989754098360656,0.13314515550254,66,323,5,2,0,33,19.2246525124249,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,266.86,266.86
2024,REG,00-0037837,C.Austin,Calvin Austin,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qlt6ztqcbu0uzad6aavt",17,PIT,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,36,58,548,4,0,0,718,152,18,24.1411953166755,0,0.763231197771588,0.126086956521739,0.198014340871484,0.327740473392647,1,84.8,120.8
2024,REG,00-0037838,I.Likely,Isaiah Likely,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xmikfnklnpjmzjhbjrur",15,BAL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,42,58,477,6,1,1,467,256,26,27.7064997333677,0,1.02141327623126,0.143564356435644,0.129219701162147,0.305800325466968,0,81.7,123.7
2024,REG,00-0037840,K.Williams,Kyren Williams,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vcvstwywz6iufk7iul3x",16,LA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,316,1299,14,5,3,85,-23.5208755054935,0,34,40,182,2,0,0,-32,195,6,-2.92234490951628,0,-5.6875,0.0956937799043062,-0.010752688172043,0.136013788136029,0,238.1,272.1
2024,REG,00-0038040,Z.White,Zamir White,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jpxuggpx567die5348be",8,LV,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,65,183,1,2,2,4,-36.2881887777818,0,6,8,30,0,0,0,-25,50,2,-2.24914509427354,0,-1.2,0.062992125984252,-0.0313676286072773,0.0725308489512839,0,23.3,29.3
2024,REG,00-0038041,J.Ferguson,Jake Ferguson,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lbvrn1ibwszd6tzgh6o1",14,DAL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,59,86,494,0,4,2,360,309,18,-12.7110652170717,0,1.37222222222222,0.167641325536062,0.100812097451694,0.32203045652028,0,45.4,104.4
2024,REG,00-0038046,C.Kolar,Charlie Kolar,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n7duzqver13movvgcint",7,BAL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,2,0,0,0,1,1.71890635776799,0,9,11,131,1,0,0,66,76,4,8.18753102075425,0,1.98484848484848,0.0561224489795918,0.039030159668835,0.111504785237572,0,19.3,28.3
2024,REG,00-0038090,S.Moore,Skyy Moore,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wpiovviem9uugfacqkxy",2,KC,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,3,0,0,0,0,18,0,0,-2.91975799726788,0,0,0.0566037735849057,0.0445544554455446,0.11609377918924,0,0,0
2024,REG,00-0038092,E.Ezukanma,Erik Ezukanma,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qnq5b80lyd9wjidek81f",1,MIA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,2,0,0,0,0,59,0,0,-2.41914490703493,0,0,0.0645161290322581,0.292079207920792,0.301229639092942,0,0,0
2024,REG,00-0038098,P.Strong,Pierre Strong,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xvsnviejqwulftgrccpb",11,CLE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,26,108,0,0,0,6,-1.51613372412976,0,14,22,104,0,0,0,6,123,3,-2.74923973012717,0,17.3333333333333,0.0672782874617737,0.00283152430391694,0.102899498205402,0,21.2,35.2
2024,REG,00-0038102,K.Pickett,Kenny Pickett,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lbyu04eubfsgezqftovz",5,PHI,25,42,291,2,1,4,33,1,0,347,57,12,3.43721113255044,0,0.838616714697406,0.138397111002523,9,15,1,0,0,3,1.7277967237866,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,25.14,25.14
2024,REG,00-0038104,T.Thornton,Tyquan Thornton,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/p1kulrgf4v2grethuefi",4,NE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,8,47,0,0,0,126,24,2,-4.84829464572249,0,0.373015873015873,0.0740740740740741,0.181034482758621,0.237835249042146,0,4.7,8.7
2024,REG,00-0038108,B.Zappe,Bailey Zappe,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m0aps8mb4jev4t4tduir",1,CLE,16,31,170,1,2,1,5,0,0,220,101,8,-16.8488054084006,0,0.772727272727273,-0.0458470063085299,2,2,0,0,0,0,-0.289851196925156,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,7,7
2024,REG,00-0038115,D.Bellinger,Daniel Bellinger,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f9xmqszyicfahxrcqevp",7,NYG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,14,17,125,0,0,0,69,53,8,5.34758740878897,0,1.81159420289855,0.0699588477366255,0.047098976109215,0.137907554881389,0,12.5,26.5
2024,REG,00-0038117,W.Robinson,Wan'Dale Robinson,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z94hnehk9vgmvtad6sgi",17,NYG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,18,0,0,0,1,-2.68111150315963,0,93,140,699,3,0,0,656,361,36,-24.2395161905211,0,1.0655487804878,0.252707581227437,0.169640548228601,0.497809755601176,0,89.7,182.7
2024,REG,00-0038120,B.Hall,Breece Hall,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ekmqygsmfkwwwdmuox4r",16,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,209,876,5,5,1,40,-22.0187637538433,2,57,76,483,3,1,1,19,496,15,-1.4884487913531,0,25.421052631579,0.138181818181818,0.00541928123217342,0.211066224135249,0,183.9,240.9
2024,REG,00-0038122,D.Ridder,Desmond Ridder,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rhpusa7pfgd82d9ui6y7",5,LV,52,85,458,2,2,10,64,2,2,683,201,24,-22.0815133874012,0,0.670571010248902,0.00694686781798303,9,36,0,1,0,2,1.49767392169451,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,21.92,21.92
2024,REG,00-0038123,D.Belton,Dane Belton,SS,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fdbwg5bzk2dqhwixewxe",1,NYG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,10,0,0,0,1,3.06822815048508,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,1,1
2024,REG,00-0038124,C.Watson,Christian Watson,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qenktpex0mep8er8dzxj",14,GB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,4,23,0,0,0,1,0.500883241998963,0,29,53,620,2,1,1,944,149,21,18.760962031478,1,0.656779661016949,0.133501259445844,0.266892847045519,0.387076882100629,0,76.3,105.3
2024,REG,00-0038128,M.Willis,Malik Willis,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/e6w0hpe2pzefydmhqmr7",6,GB,40,54,550,3,0,8,37,1,1,430,274,20,16.2466392453774,0,1.27906976744186,0.185195831166979,20,138,1,0,0,6,3.9184020770295,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,51.8,51.8
2024,REG,00-0038129,C.Otton,Cade Otton,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mljam77kst1wlqd5y91v",14,TB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,-4,0,0,0,0,-1.31581017374992,0,59,87,600,4,2,1,471,311,31,12.5326922788946,0,1.27388535031847,0.190371991247265,0.169181034482759,0.403984711008828,0,81.6,140.6
2024,REG,00-0038134,K.Walker,Kenneth Walker,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ielqdthtspzi0ufvs4tw",11,SEA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,153,573,7,1,0,28,-12.1427636038239,0,46,53,299,1,0,0,-63,363,19,4.87656507851286,0,-4.74603174603175,0.138020833333333,-0.0223008849557522,0.191420630530973,0,135.2,181.2
2024,REG,00-0038359,X.Smith,Xavier Smith,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gbzbvyg2rlzrno7urryj",3,LA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,4,36,0,0,0,1,2.8280149831553,0,2,2,6,0,0,0,1,5,1,-0.0994464058894664,0,6,0.0444444444444444,0.00272479564032698,0.0685740236148956,0,4.2,6.2
2024,REG,00-0038393,D.Wicks,Dontayvion Wicks,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ghsev2bmz8kvhm8dsbey",17,GB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,39,76,415,5,0,0,880,139,25,-7.75879602670816,0,0.471590909090909,0.163793103448276,0.213488597768074,0.395131673610065,0,71.5,110.5
2024,REG,00-0038394,W.Mallory,Will Mallory,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rxeygxqtsnqqzgmjl71g",7,IND,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,8,29,0,0,0,83,4,1,-5.9174828240939,0,0.349397590361446,0.0349344978165939,0.0349620893007582,0.0768752092354216,0,2.9,6.9
2024,REG,00-0038396,E.Gray,Eric Gray,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ijjxwxv1ccyowzhpuw2k",10,NYG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,14,31,0,1,1,1,-16.0598759765853,0,10,11,82,0,0,0,-22,103,3,3.80178645587519,0,-3.72727272727273,0.0482456140350877,-0.0199456029011786,0.0584064990218066,0,9.3,19.3
2024,REG,00-0038400,T.McKee,Tanner McKee,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q0uc1cubsh0rwc4ezuul",2,PHI,30,45,323,4,0,2,17,0,0,322,138,17,14.6777132762997,0,1.00310559006211,0.159161377384544,5,-1,0,0,0,1,-3.00282555824379,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,28.82,28.82
2024,REG,00-0038416,T.Bagent,Tyson Bagent,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m6ls9t5npcqavk3eoa9c",4,CHI,2,2,11,0,0,0,0,0,0,1,10,1,0.318867500929628,0,11,,6,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,-0.26,-0.26
2024,REG,00-0038454,K.Mitchell,Keaton Mitchell,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ubl4gwglxlbxzku0qta9",2,BAL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,15,30,0,0,0,2,-5.21328950952739,0,1,1,28,0,0,0,-5,33,1,1.14997715229401,0,-5.6,0.0625,-0.0264550264550265,0.0752314814814815,0,5.8,6.8
2024,REG,00-0038465,M.Heath,Malik Heath,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xbhxvulvdrkbz5svka5f",5,GB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,10,13,97,2,0,0,84,23,5,8.31953933415934,0,1.1547619047619,0.0838709677419355,0.0537772087067862,0.163450497707654,0,21.7,31.7
2024,REG,00-0038476,T.DeVito,Tommy DeVito,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ntolppjso4da6spe6okt",2,NYG,31,44,257,0,0,6,31,0,0,263,119,15,-8.00893249030924,0,0.977186311787072,0.0559480535296355,8,32,0,0,0,1,-2.73994594844407,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,13.48,13.48
2024,REG,00-0038477,B.Ford-Wheaton,Bryce Ford-Wheaton,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/avfgonlaxpgblcdmfedn",1,NYG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,1,6,6
2024,REG,00-0038489,B.VanSumeren,Ben VanSumeren,FB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uf90uiqoapeb0jrzumui",1,PHI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,-0.48021248326404,0,,0.0434782608695652,,,0,0,1
2024,REG,00-0038496,X.Gipson,Xavier Gipson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tqo7wkjetkgupevxfvnv",7,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,5,0,0,0,1,0.405187711585313,0,6,10,39,1,0,0,112,22,3,-1.71095819136826,0,0.348214285714286,0.05,0.0790960451977401,0.130367231638418,0,10.4,16.4
2024,REG,00-0038498,E.Jenkins,E.J. Jenkins,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/utbs1f78kfxb51b6asit",2,PHI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,2,7,1,0,0,9,3,1,0.799606117070653,0,0.777777777777778,0.0338983050847458,0.0199115044247788,0.0647855107244638,0,6.7,7.7
2024,REG,00-0038507,G.DuBose,Grant DuBose,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ytrkyhuvudbeuc90zuok",2,MIA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,4,11,0,0,0,47,3,1,-4.10426956950687,0,0.234042553191489,0.0526315789473684,0.0979166666666667,0.147489035087719,0,1.1,3.1
2024,REG,00-0038519,N.Remigio,Nikko Remigio,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zyfiv72fmfh3unajdnu0",1,KC,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,6,48,0,0,0,64,14,2,-0.401454297360033,0,0.75,0.352941176470588,0.533333333333333,0.902745098039216,0,4.8,6.8
2024,REG,00-0038542,B.Robinson,Bijan Robinson,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rydwvaod6ethdjap41l6",17,ATL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,304,1456,14,1,0,82,16.8835396067896,1,61,72,431,1,0,0,-21,531,20,7.64841874230321,0,-20.5238095238095,0.133580705009276,-0.00473186119873817,0.197058754674798,0,280.7,341.7
2024,REG,00-0038543,J.Smith-Njigba,Jaxon Smith-Njigba,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lfroslgx4bo5p641flvg",17,SEA,1,1,35,0,0,0,0,0,0,35,0,1,2.24360939417966,0,1,,5,26,0,0,0,1,0.0267391607630998,0,100,137,1130,6,1,0,1186,477,55,49.3913404936788,0,0.952782462057336,0.240773286467487,0.293564356435644,0.566654979206181,0,153,253
